days,dates,day1,compartment,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths
219,2020-08-25,219,Other high contact ,2355311.6,2292893.2,1332.2,11.7,0.0,63036.8,250537.0,0.0,20574.1,619.4,62406.7,0.0,1.0,2492.1,1.149,1.149,133.2,0.0,133.2,1.138,0.0,0.0,0.0,0.0,133.2,2367.5,0.0,0.0,1.0,0.0,0.027,2002.0
220,2020-08-26,220,Other high contact ,2355311.6,2292892.1,1393.0,11.7,0.0,63037.9,253186.5,0.0,20715.7,619.4,62407.9,0.0,1.0,2649.5,1.149,1.149,141.6,0.0,141.6,1.138,0.0,0.0,0.0,0.0,141.6,2517.0,0.0,0.0,1.0,0.0,0.027,2003.0
221,2020-08-27,221,Other high contact ,2355311.6,2292890.9,1447.3,11.7,0.0,63039.1,255984.2,0.0,20865.2,619.4,62409.0,0.0,1.0,2797.7,1.149,1.149,149.5,0.0,149.5,1.138,0.0,0.0,0.0,0.0,149.5,2657.8,-0.0,0.0,1.0,0.0,0.027,2003.0
222,2020-08-28,222,Other high contact ,2355311.6,2292889.8,1476.0,11.7,0.0,63040.2,258344.5,0.0,20991.3,619.4,62410.2,0.0,1.0,2360.3,1.149,1.149,126.1,0.0,126.1,1.138,0.0,0.0,0.0,0.0,126.1,2242.3,0.0,0.0,1.0,0.0,0.027,2004.0
223,2020-08-29,223,Other high contact ,2355311.6,2292888.6,1532.7,11.7,0.0,63041.4,261364.5,0.0,21152.7,619.4,62411.3,0.0,1.0,3020.1,1.149,1.149,161.4,0.0,161.4,1.138,0.0,0.0,0.0,0.0,161.4,2869.1,-0.0,0.0,1.0,0.0,0.027,2005.0
224,2020-08-30,224,Other high contact ,2355311.6,2292887.5,1590.5,11.7,0.0,63042.5,264514.5,0.0,21321.0,619.4,62412.4,0.0,1.0,3150.0,1.149,1.149,168.3,0.0,168.3,1.138,0.0,0.0,0.0,0.0,168.3,2992.5,0.0,0.0,1.0,0.0,0.027,2005.0
225,2020-08-31,225,Other high contact ,2355311.6,2292886.3,1642.7,11.7,0.0,63043.7,267681.2,0.0,21490.2,619.4,62413.6,0.0,1.0,3166.6,1.149,1.149,169.2,0.0,169.2,1.138,0.0,0.0,0.0,0.0,169.2,3008.3,0.0,0.0,1.0,0.0,0.027,2006.0
226,2020-09-01,226,Other high contact ,2355311.6,2292885.2,1690.7,11.7,0.0,63044.8,270885.3,0.0,21661.5,619.4,62414.7,0.0,1.0,3204.2,1.149,1.149,171.2,0.0,171.2,1.138,0.0,0.0,0.0,0.0,171.2,3044.0,-0.0,0.0,1.0,0.0,0.027,2011.0
227,2020-09-02,227,Other high contact ,2355311.6,2292884.0,1727.5,11.7,0.0,63046.0,274178.7,0.0,21837.4,619.4,62415.9,0.0,1.0,3293.4,1.149,1.149,176.0,0.0,176.0,1.138,0.0,0.0,0.0,0.0,176.0,3128.7,0.0,0.0,1.0,0.0,0.027,2011.0
228,2020-09-03,228,Other high contact ,2355311.5,2292882.9,1778.6,11.7,0.0,63047.1,277568.3,0.0,22018.6,619.5,62417.0,0.0,1.0,3389.5,1.149,1.149,181.1,0.0,181.1,1.138,0.0,0.0,0.0,0.0,181.1,3220.1,0.0,0.0,1.0,0.0,0.027,2013.0
229,2020-09-04,229,Other high contact ,2355311.5,2292881.7,1865.1,11.7,0.0,63048.3,281654.6,0.0,22236.9,619.5,62418.1,0.0,1.0,4086.3,1.149,1.149,218.4,0.0,218.4,1.138,0.0,0.0,0.0,0.0,218.4,3882.0,0.0,0.0,1.0,0.0,0.027,2013.0
230,2020-09-05,230,Other high contact ,2355311.5,2292880.6,1885.3,11.7,0.0,63049.4,284655.7,0.0,22397.3,619.5,62419.3,0.0,1.0,3001.1,1.149,1.149,160.4,0.0,160.4,1.138,0.0,0.0,0.0,0.0,160.4,2851.1,0.0,0.0,1.0,0.0,0.027,2013.0
231,2020-09-06,231,Other high contact ,2355311.5,2292879.4,1937.8,11.7,0.0,63050.6,288409.6,0.0,22597.9,619.5,62420.4,0.0,1.0,3753.9,1.149,1.149,200.6,0.0,200.6,1.138,0.0,0.0,0.0,0.0,200.6,3566.2,0.0,0.0,1.0,0.0,0.027,2013.0
232,2020-09-07,232,Other high contact ,2355311.5,2292878.3,2013.3,11.7,0.0,63051.7,292158.0,0.0,22798.2,619.5,62421.5,0.0,1.0,3748.4,1.149,1.149,200.3,0.0,200.3,1.138,0.0,0.0,0.0,0.0,200.3,3561.0,0.0,0.0,1.0,0.0,0.027,2014.0
233,2020-09-08,233,Other high contact ,2355311.5,2292877.1,2056.8,11.7,0.0,63052.9,295962.9,0.0,23001.5,619.5,62422.7,0.0,1.0,3804.9,1.149,1.149,203.3,0.0,203.3,1.138,0.0,0.0,0.0,0.0,203.3,3614.7,0.0,0.0,1.0,0.0,0.027,2018.0
234,2020-09-09,234,Other high contact ,2355311.5,2292876.0,2084.6,11.7,0.0,63054.0,299602.6,0.0,23196.0,619.5,62423.8,0.0,1.0,3639.7,1.149,1.149,194.5,0.0,194.5,1.138,0.0,0.0,0.0,0.0,194.5,3457.7,0.0,0.0,1.0,0.0,0.027,2019.0
235,2020-09-10,235,Other high contact ,2355311.5,2292874.8,1917.0,11.7,0.0,63055.2,299602.6,0.0,23196.0,619.5,62425.0,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
236,2020-09-11,236,Other high contact ,2355311.5,2292873.7,1747.5,11.7,0.0,63056.3,299602.6,0.0,23196.0,619.5,62426.1,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
237,2020-09-12,237,Other high contact ,2355311.4,2292872.5,1573.2,11.7,0.0,63057.5,299602.6,0.0,23196.0,619.6,62427.2,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
238,2020-09-13,238,Other high contact ,2355311.4,2292871.4,1393.9,11.7,0.0,63058.6,299602.6,0.0,23196.0,619.6,62428.4,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
239,2020-09-14,239,Other high contact ,2355311.4,2292870.2,1177.7,11.7,0.0,63059.8,299602.6,0.0,23196.0,619.6,62429.5,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
240,2020-09-15,240,Other high contact ,2355311.4,2292869.1,1018.9,11.7,0.0,63060.9,299602.6,0.0,23196.0,619.6,62430.6,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
241,2020-09-16,241,Other high contact ,2355311.4,2292867.9,820.3,11.7,0.0,63062.1,299602.6,0.0,23196.0,619.6,62431.8,0.0,1.0,0.0,1.149,1.149,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
0,2020-01-19,0,Rest of population,5745068.0,5745067.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-01-20,1,Rest of population,5745068.0,5745064.2,0.0,3.8,0.0,2.8,0.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,2.802,2.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-01-21,2,Rest of population,5745068.0,5745061.4,0.0,6.6,0.0,5.6,0.0,6.6,0.0,0.0,0.0,0.0,1.0,0.0,2.802,2.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-01-22,3,Rest of population,5745068.0,5745058.6,0.0,9.4,0.0,8.4,0.0,9.4,0.0,0.0,0.0,0.0,1.0,0.0,2.802,2.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-01-23,4,Rest of population,5745068.0,5745055.2,0.0,12.8,0.0,11.8,0.0,12.8,0.0,0.0,0.0,0.0,1.0,0.0,2.802,3.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-01-24,5,Rest of population,5745068.0,5745051.0,0.0,17.0,0.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,2.802,4.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-01-25,6,Rest of population,5745068.0,5745046.0,0.0,22.0,0.0,21.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.802,4.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-01-26,7,Rest of population,5745068.0,5745040.2,0.0,27.8,0.0,26.8,0.0,27.8,0.0,0.0,0.0,0.0,1.0,0.0,2.802,5.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-01-27,8,Rest of population,5745068.0,5745033.5,0.0,34.5,0.0,33.5,0.0,34.5,0.0,0.0,0.0,0.0,1.0,0.0,2.802,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-01-28,9,Rest of population,5745068.0,5745025.5,0.0,42.5,0.0,41.5,0.0,42.5,0.0,0.0,0.0,0.0,1.0,0.0,2.802,7.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-01-29,10,Rest of population,5745068.0,5745016.2,0.0,50.8,0.0,50.8,0.0,50.8,0.0,0.0,1.0,0.0,1.0,0.0,2.802,9.368,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-01-30,11,Rest of population,5745068.0,5745005.2,0.0,59.1,0.0,61.8,0.0,59.1,0.0,0.0,3.8,0.0,1.0,0.0,2.802,11.018,0.0,0.0,0.0,2.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-01-31,12,Rest of population,5745068.0,5744992.2,0.0,69.2,0.0,74.8,0.0,69.2,0.0,0.0,6.5,0.0,1.0,0.0,2.802,12.945,0.0,0.0,0.0,2.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-02-01,13,Rest of population,5745068.0,5744977.0,0.0,81.7,0.0,90.0,0.0,81.7,0.0,0.0,9.3,0.0,1.0,0.0,2.802,15.214,0.0,0.0,0.0,2.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-02-02,14,Rest of population,5745068.0,5744959.7,0.0,95.6,0.0,107.3,0.0,95.6,0.0,0.0,12.7,0.0,1.0,0.0,2.802,17.306,0.0,0.0,0.0,3.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-02-03,15,Rest of population,5745068.0,5744940.0,0.0,111.1,0.0,127.0,0.0,111.1,0.0,0.0,16.8,0.0,1.0,0.0,2.802,19.665,0.0,0.0,0.0,4.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-02-04,16,Rest of population,5745068.0,5744917.5,0.0,128.8,0.0,149.5,0.0,128.8,0.0,0.0,21.8,0.0,1.0,0.0,2.802,22.575,0.0,0.0,0.0,4.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-02-05,17,Rest of population,5745068.0,5744891.3,0.0,149.2,0.0,175.7,0.0,149.2,0.0,0.0,27.5,0.0,1.0,0.0,2.802,26.135,0.0,0.0,0.0,5.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-02-06,18,Rest of population,5745068.0,5744861.2,0.0,172.6,0.0,205.8,0.0,172.6,0.0,0.0,34.2,0.0,1.0,0.0,2.802,30.122,0.0,0.0,0.0,6.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-02-07,19,Rest of population,5745068.0,5744826.6,0.0,199.3,0.0,240.4,0.0,199.3,0.0,0.0,42.0,0.0,1.0,0.0,2.802,34.559,0.0,0.0,0.0,7.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-02-08,20,Rest of population,5745068.0,5744787.0,0.0,229.7,0.0,280.0,0.0,229.7,0.0,0.0,51.3,0.0,1.0,0.0,2.802,39.602,0.0,0.0,0.0,9.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-02-09,21,Rest of population,5745068.0,5744741.6,0.0,264.2,0.0,325.4,0.0,264.2,0.0,0.0,62.2,0.0,1.0,0.0,2.802,45.438,0.0,0.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-02-10,22,Rest of population,5745068.0,5744689.5,0.0,303.5,0.0,377.5,0.0,303.5,0.0,0.0,75.0,0.0,1.0,0.0,2.802,52.141,0.0,0.0,0.0,12.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-02-11,23,Rest of population,5745068.0,5744629.7,0.0,348.2,0.0,437.3,0.0,348.2,0.0,0.0,90.1,0.0,1.0,0.0,2.802,59.774,0.0,0.0,0.0,15.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-02-12,24,Rest of population,5745068.0,5744561.2,0.0,399.5,0.0,505.8,0.0,399.5,0.0,0.0,107.2,0.0,1.0,0.0,2.802,68.446,0.0,0.0,0.0,17.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-02-13,25,Rest of population,5745068.0,5744482.9,0.0,458.4,0.0,584.1,0.0,458.4,0.0,0.0,126.7,0.0,1.0,0.0,2.802,78.32,0.0,0.0,0.0,19.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-02-14,26,Rest of population,5745068.0,5744393.4,0.0,525.6,0.0,673.6,0.0,525.6,0.0,0.0,149.1,0.0,1.0,0.0,2.802,89.566,0.0,0.0,0.0,22.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020-02-15,27,Rest of population,5745068.0,5744291.0,0.0,602.0,0.0,776.0,0.0,602.0,0.0,0.0,174.9,0.0,1.0,0.0,2.802,102.351,0.0,0.0,0.0,25.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020-02-16,28,Rest of population,5745067.9,5744174.0,0.0,689.2,0.0,893.0,0.0,689.2,0.0,0.1,204.8,0.0,1.0,0.0,2.802,117.026,0.0,0.0,0.0,29.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020-02-17,29,Rest of population,5745067.9,5744040.1,0.0,788.8,0.0,1026.9,0.0,788.8,0.0,0.1,239.0,0.0,1.0,0.0,2.802,133.857,0.0,0.0,0.0,34.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2020-02-18,30,Rest of population,5745067.9,5743887.0,0.0,902.6,0.0,1180.0,0.0,902.6,0.0,0.1,278.2,0.0,1.0,0.0,2.802,153.073,0.0,0.0,0.0,39.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020-02-19,31,Rest of population,5745067.8,5743712.1,0.0,1032.5,0.0,1354.9,0.0,1032.5,0.0,0.2,323.2,0.0,1.0,0.0,2.802,174.935,0.0,0.0,0.0,44.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020-02-20,32,Rest of population,5745067.8,5743512.2,0.0,1180.7,0.0,1554.8,0.0,1180.7,0.0,0.2,374.8,0.0,1.0,0.0,2.802,199.864,0.0,0.0,0.0,51.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2020-02-21,33,Rest of population,5745067.7,5743283.9,0.0,1349.8,0.0,1783.1,0.0,1349.8,0.0,0.3,434.0,0.0,1.0,0.0,2.802,228.348,0.0,0.0,0.0,59.186,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2020-02-22,34,Rest of population,5745067.7,5743023.0,0.0,1542.9,0.0,2044.0,0.0,1542.9,0.0,0.3,501.8,0.0,1.0,0.0,2.802,260.896,0.0,0.0,0.0,67.773,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020-02-23,35,Rest of population,5745067.6,5742725.0,0.0,1763.3,0.0,2342.0,0.0,1763.3,0.0,0.4,579.3,0.0,1.0,0.0,2.802,298.039,0.0,0.0,0.0,77.551,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020-02-24,36,Rest of population,5745067.5,5742384.6,0.0,2014.9,0.0,2682.4,0.0,2014.9,0.0,0.5,668.0,0.0,1.0,0.0,2.802,340.407,0.0,0.0,0.0,88.685,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2020-02-25,37,Rest of population,5745067.4,5741995.8,0.0,2302.2,0.0,3071.2,0.0,2302.2,0.0,0.6,769.4,0.0,1.0,0.0,2.802,388.752,0.0,0.0,0.0,101.345,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
38,2020-02-26,38,Rest of population,5745067.3,5741551.9,0.0,2630.2,0.0,3515.1,0.0,2630.2,0.0,0.7,885.2,0.0,1.0,0.0,2.802,443.94,0.0,0.0,0.0,115.876,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
39,2020-02-27,39,Rest of population,5745067.1,5741044.9,0.0,3004.4,0.0,4022.1,0.0,3004.4,0.0,0.9,1017.8,0.0,1.0,0.0,2.802,506.941,0.0,0.0,0.0,132.541,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
40,2020-02-28,40,Rest of population,5745066.9,5740466.1,0.0,3431.5,0.0,4600.9,0.0,3431.5,0.0,1.1,1169.3,0.0,1.0,0.0,2.802,578.857,0.0,0.0,0.0,151.569,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
41,2020-02-29,41,Rest of population,5745066.7,5739805.1,0.0,3919.1,0.0,5261.9,0.0,3919.1,0.0,1.3,1342.6,0.0,1.0,0.0,2.802,660.957,0.0,0.0,0.0,173.216,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
42,2020-03-01,42,Rest of population,5745066.5,5739050.5,0.0,4475.6,0.0,6016.5,0.0,4475.6,0.0,1.5,1540.5,0.0,1.0,0.0,2.802,754.657,0.0,0.0,0.0,197.899,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
43,2020-03-02,43,Rest of population,5745066.3,5738188.9,5.6,5110.8,0.0,6878.1,79.3,5109.6,5.6,1.7,1766.6,0.0,1.0,79.3,2.802,861.572,5.6,1.2,5.6,226.104,0.0,0.0,0.3,1.2,4.4,74.1,0.1,0.233,0.999,0.0,0.001,0.0
44,2020-03-03,44,Rest of population,5745066.0,5737205.3,11.4,5835.8,0.0,7861.7,158.6,5833.2,11.4,2.0,2024.9,0.0,1.0,79.3,2.802,983.567,5.8,1.4,5.8,258.332,0.0,0.0,0.3,1.4,4.5,74.0,0.1,0.258,0.999,0.0,0.001,0.0
45,2020-03-04,45,Rest of population,5745065.6,5736082.5,17.4,6663.1,0.0,8984.5,237.9,6659.0,17.4,2.4,2320.0,0.0,1.0,79.3,2.802,1122.792,6.0,1.5,6.0,295.109,0.0,0.0,0.3,1.5,4.5,73.8,0.1,0.284,0.999,0.0,0.002,0.0
46,2020-03-05,46,Rest of population,5745065.2,5734800.8,23.7,7607.3,0.0,10266.2,317.1,7601.5,23.7,2.8,2657.1,0.0,1.0,79.3,2.802,1281.678,6.2,1.8,6.2,337.061,0.0,0.0,0.4,1.8,4.5,73.6,0.1,0.312,0.999,0.0,0.002,1.0
47,2020-03-06,47,Rest of population,5745064.8,5733338.6,30.1,8684.1,0.0,11728.4,396.4,8676.3,30.1,3.2,3042.0,0.0,1.0,79.3,2.802,1462.198,6.5,2.0,6.5,384.931,0.0,0.0,0.4,2.0,4.5,73.3,0.1,0.341,0.999,0.0,0.002,1.0
48,2020-03-07,48,Rest of population,5745064.3,5731670.5,36.9,9912.2,0.0,13396.5,475.7,9902.1,36.9,3.7,3481.6,0.0,1.0,79.3,2.802,1668.153,6.8,2.3,6.8,439.576,0.0,0.0,0.5,2.3,4.5,73.0,0.1,0.372,0.998,0.0,0.002,1.0
49,2020-03-08,49,Rest of population,5745063.7,5729767.4,44.0,11312.8,0.0,15299.6,555.0,11300.1,44.0,4.3,3983.5,0.0,1.0,79.3,2.802,1903.116,7.1,2.6,7.1,501.957,0.0,0.0,0.6,2.6,4.5,72.7,0.1,0.403,0.998,0.0,0.003,2.0
50,2020-03-09,50,Rest of population,5745063.0,5727596.2,44.0,12910.1,0.0,17470.8,555.0,12897.4,44.0,5.0,4556.7,0.0,1.0,0.0,2.802,2171.163,0.0,0.0,0.0,573.167,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,2.0
51,2020-03-10,51,Rest of population,5745062.2,5725119.5,44.0,14731.6,0.0,19947.5,555.0,14718.9,44.0,5.8,5211.2,0.0,1.0,0.0,2.802,2476.704,0.0,0.0,0.0,654.46,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,3.0
52,2020-03-11,52,Rest of population,5745061.4,5722294.5,58.2,16808.4,0.0,22772.5,690.0,16789.3,58.2,6.6,5958.4,0.0,1.0,135.0,2.802,2824.971,14.2,6.4,14.2,747.239,0.0,0.0,0.9,6.4,7.8,121.8,0.3,0.501,0.997,0.0,0.004,4.0
53,2020-03-12,53,Rest of population,5745060.4,5719072.6,67.8,19176.2,0.0,25994.4,825.0,19151.0,73.4,7.6,6811.5,0.0,1.0,135.0,2.802,3221.924,15.1,7.3,15.1,853.103,0.0,0.0,1.0,7.3,7.8,120.9,0.4,0.534,0.997,0.001,0.005,4.0
54,2020-03-13,54,Rest of population,5745059.2,5715396.4,78.2,21877.4,0.0,29670.6,960.0,21845.2,89.5,8.8,7785.4,0.0,1.0,135.0,2.802,3676.224,16.1,8.3,16.1,973.898,0.0,0.0,1.2,8.3,7.9,120.0,0.4,0.567,0.996,0.001,0.005,11.0
55,2020-03-14,55,Rest of population,5745057.9,5711202.5,88.5,24958.2,0.0,33864.5,1095.0,24918.2,105.8,10.1,8897.2,0.0,1.0,135.0,2.802,4193.85,16.3,9.4,16.3,1111.755,0.0,0.0,1.3,9.4,7.0,118.9,0.5,0.599,0.996,0.001,0.006,13.0
56,2020-03-15,56,Rest of population,5745056.4,5706778.4,99.9,28111.8,0.0,38288.6,1230.0,28062.9,123.3,11.6,10166.2,0.0,1.0,135.0,2.802,4424.135,17.5,10.6,17.5,1269.079,0.0,0.0,1.5,10.6,6.9,117.7,0.6,0.63,0.995,0.001,0.007,14.0
57,2020-03-16,57,Rest of population,5745054.7,5702141.2,112.3,31299.4,0.0,42925.8,1365.0,31240.6,142.2,13.3,11614.1,0.0,1.0,135.0,2.802,4637.233,18.8,11.9,18.8,1447.825,0.0,0.0,1.7,11.9,6.9,116.3,0.6,0.661,0.995,0.001,0.007,14.0
58,2020-03-17,58,Rest of population,5745052.7,5697317.8,125.9,34469.1,0.0,47749.2,1500.0,34399.1,162.5,15.3,13265.8,0.0,1.0,135.0,2.802,4823.365,20.3,13.4,20.3,1651.755,0.0,0.0,2.0,13.4,6.9,114.8,0.7,0.69,0.994,0.001,0.008,27.0
59,2020-03-18,59,Rest of population,5745050.5,5692347.2,118.9,37553.1,0.0,52719.8,1500.0,37485.7,162.5,17.5,15150.2,0.0,1.0,0.0,2.802,4970.636,0.0,0.0,0.0,1884.409,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,28.0
60,2020-03-19,60,Rest of population,5745047.9,5687346.1,118.9,40401.7,0.0,57720.9,1500.0,40334.3,162.5,20.1,17300.0,0.0,1.0,0.0,2.802,5001.065,0.0,0.0,0.0,2149.821,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,41.0
61,2020-03-20,61,Rest of population,5745045.0,5682441.8,118.9,42850.8,0.0,62625.2,1500.0,42783.4,162.5,23.0,19752.4,0.0,1.0,0.0,2.802,4904.327,0.0,0.0,0.0,2452.359,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,54.0
62,2020-03-21,62,Rest of population,5745041.6,5677770.2,104.8,44721.8,0.0,67296.8,1500.0,44660.8,162.5,26.4,22549.6,0.0,1.0,0.0,2.802,4671.608,0.0,0.0,0.0,2797.202,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,75.0
63,2020-03-22,63,Rest of population,5745037.8,5673469.6,89.8,45828.3,0.0,71597.4,1500.0,45774.5,162.5,30.2,25739.9,0.0,1.0,0.0,2.802,4300.527,0.0,0.0,0.0,3190.253,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,98.0
64,2020-03-23,64,Rest of population,5745033.4,5669692.2,73.9,45961.3,0.0,75374.8,1500.0,45915.7,162.5,34.6,29379.9,0.0,1.0,0.0,2.802,3777.43,0.0,0.0,0.0,3640.087,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,120.0
65,2020-03-24,65,Rest of population,5745028.5,5666586.0,57.7,44909.9,0.0,78481.0,1500.0,44873.6,162.5,39.5,33532.6,0.0,1.0,0.0,2.802,3106.245,0.0,0.0,0.0,4152.625,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,122.0
66,2020-03-25,66,Rest of population,5745022.8,5663342.3,40.4,43767.2,0.0,81724.7,1500.0,43741.4,162.5,45.2,37913.2,0.0,1.0,0.0,2.802,3243.668,0.0,0.0,0.0,4380.647,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,153.0
